ID,pair_id,cluster,time
20150502150512,NA,Cluster 1  |  n = 1557,t1
20160503162471,NA,Cluster 1  |  n = 1424,t2
20160503162508,NA,Cluster 3  |  n = 1462,t2
20160503162530,NA,Cluster 3  |  n = 1462,t2
20160504160015,NA,Cluster 1  |  n = 1424,t2
20160504160021,NA,Cluster 1  |  n = 1424,t2
20160504160029,NA,Cluster 1  |  n = 1424,t2
20160504160038,NA,Cluster 3  |  n = 1462,t2
20160504160071,NA,Cluster 3  |  n = 1462,t2
20160504160092,NA,Cluster 3  |  n = 1462,t2
20160504160094,NA,Cluster 1  |  n = 1424,t2
20160504160125,NA,Cluster 1  |  n = 1424,t2
20160504160142,NA,Cluster 2  |  n = 317,t2
20160504160515,NA,Cluster 3  |  n = 1462,t2
20160504160521,NA,Cluster 1  |  n = 1424,t2
20160504160526,NA,Cluster 1  |  n = 1424,t2
20160504160539,NA,Cluster 1  |  n = 1424,t2
20160504160542,NA,Cluster 1  |  n = 1424,t2
20160504160550,NA,Cluster 3  |  n = 1462,t2
20160504160555,NA,Cluster 1  |  n = 1424,t2
20160504160610,NA,Cluster 3  |  n = 1462,t2
20160504160619,NA,Cluster 2  |  n = 317,t2
20160504160624,NA,Cluster 1  |  n = 1424,t2
20160504160629,NA,Cluster 3  |  n = 1462,t2
20160504160635,NA,Cluster 3  |  n = 1462,t2
20160504160645,NA,Cluster 3  |  n = 1462,t2
20160504160646,NA,Cluster 1  |  n = 1424,t2
20160504160650,NA,Cluster 1  |  n = 1424,t2
20160504160652,NA,Cluster 1  |  n = 1424,t2
20160504160665,NA,Cluster 3  |  n = 1462,t2
20160504160667,NA,Cluster 1  |  n = 1424,t2
20160504160672,NA,Cluster 3  |  n = 1462,t2
20160504160682,NA,Cluster 1  |  n = 1424,t2
20160504160686,NA,Cluster 3  |  n = 1462,t2
20160504160691,NA,Cluster 1  |  n = 1424,t2
20160504160695,NA,Cluster 1  |  n = 1424,t2
20160504160709,NA,Cluster 3  |  n = 1462,t2
20160504160725,NA,Cluster 3  |  n = 1462,t2
20160504160746,NA,Cluster 3  |  n = 1462,t2
20160504160761,NA,Cluster 1  |  n = 1424,t2
20160504160768,NA,Cluster 3  |  n = 1462,t2
20160504160772,NA,Cluster 2  |  n = 317,t2
20160504160773,NA,Cluster 3  |  n = 1462,t2
20160504160777,NA,Cluster 3  |  n = 1462,t2
20160504160781,NA,Cluster 2  |  n = 317,t2
20160504160784,NA,Cluster 1  |  n = 1424,t2
20160504160786,NA,Cluster 3  |  n = 1462,t2
20160504160788,NA,Cluster 2  |  n = 317,t2
20160504160791,NA,Cluster 3  |  n = 1462,t2
20160504160797,NA,Cluster 3  |  n = 1462,t2
20160504160800,NA,Cluster 1  |  n = 1424,t2
20160504160840,NA,Cluster 1  |  n = 1424,t2
20160504160841,NA,Cluster 1  |  n = 1424,t2
20160504160851,NA,Cluster 3  |  n = 1462,t2
20160504160861,NA,Cluster 1  |  n = 1424,t2
20160504160872,NA,Cluster 1  |  n = 1424,t2
20160504160873,NA,Cluster 1  |  n = 1424,t2
20160504160879,NA,Cluster 3  |  n = 1462,t2
20160504160883,NA,Cluster 1  |  n = 1424,t2
20160504160899,NA,Cluster 3  |  n = 1462,t2
20160504160904,NA,Cluster 3  |  n = 1462,t2
20160504160907,NA,Cluster 3  |  n = 1462,t2
20160504160919,NA,Cluster 3  |  n = 1462,t2
20160504160920,NA,Cluster 1  |  n = 1424,t2
20160504160930,NA,Cluster 3  |  n = 1462,t2
20160504160934,NA,Cluster 1  |  n = 1424,t2
20160504160937,NA,Cluster 1  |  n = 1424,t2
20160504160946,NA,Cluster 3  |  n = 1462,t2
20160504160958,NA,Cluster 1  |  n = 1424,t2
20160504160987,NA,Cluster 2  |  n = 317,t2
20160504160995,NA,Cluster 1  |  n = 1424,t2
20160504161009,NA,Cluster 3  |  n = 1462,t2
20160504161011,NA,Cluster 1  |  n = 1424,t2
20160504161020,NA,Cluster 3  |  n = 1462,t2
20160504161027,NA,Cluster 1  |  n = 1424,t2
20160504161032,NA,Cluster 3  |  n = 1462,t2
20160504161036,NA,Cluster 2  |  n = 317,t2
20160504161038,NA,Cluster 3  |  n = 1462,t2
20160504161040,NA,Cluster 3  |  n = 1462,t2
20160504161041,NA,Cluster 3  |  n = 1462,t2
20160504161042,NA,Cluster 3  |  n = 1462,t2
20160504161049,NA,Cluster 1  |  n = 1424,t2
20160504161054,NA,Cluster 3  |  n = 1462,t2
20160504161057,NA,Cluster 3  |  n = 1462,t2
20160504161059,NA,Cluster 1  |  n = 1424,t2
20160504161068,NA,Cluster 3  |  n = 1462,t2
20160504161070,NA,Cluster 3  |  n = 1462,t2
20160504161080,NA,Cluster 1  |  n = 1424,t2
20160504161083,NA,Cluster 3  |  n = 1462,t2
20160504161107,NA,Cluster 1  |  n = 1424,t2
20160504161124,NA,Cluster 3  |  n = 1462,t2
20160504161126,NA,Cluster 1  |  n = 1424,t2
20160504161128,NA,Cluster 1  |  n = 1424,t2
20160504161138,NA,Cluster 1  |  n = 1424,t2
20160504161145,NA,Cluster 3  |  n = 1462,t2
20160504161153,NA,Cluster 3  |  n = 1462,t2
20160504161159,NA,Cluster 1  |  n = 1424,t2
20160504161167,NA,Cluster 3  |  n = 1462,t2
20160504161175,NA,Cluster 1  |  n = 1424,t2
20160504161179,NA,Cluster 3  |  n = 1462,t2
20160504161187,NA,Cluster 1  |  n = 1424,t2
20160504161195,NA,Cluster 3  |  n = 1462,t2
20160504161199,NA,Cluster 3  |  n = 1462,t2
20160504161214,NA,Cluster 3  |  n = 1462,t2
20160504161217,NA,Cluster 3  |  n = 1462,t2
20160504161218,NA,Cluster 1  |  n = 1424,t2
20160504161221,NA,Cluster 3  |  n = 1462,t2
20160504161226,NA,Cluster 1  |  n = 1424,t2
20160504161230,NA,Cluster 3  |  n = 1462,t2
20160504161238,NA,Cluster 3  |  n = 1462,t2
20160504161249,NA,Cluster 1  |  n = 1424,t2
20160504161252,NA,Cluster 1  |  n = 1424,t2
20160504161261,NA,Cluster 1  |  n = 1424,t2
20160504161280,NA,Cluster 2  |  n = 317,t2
20160504161288,NA,Cluster 3  |  n = 1462,t2
20160504161290,NA,Cluster 3  |  n = 1462,t2
20160504161300,NA,Cluster 3  |  n = 1462,t2
20160504161308,NA,Cluster 3  |  n = 1462,t2
20160504161309,NA,Cluster 3  |  n = 1462,t2
20160504161336,NA,Cluster 3  |  n = 1462,t2
20160504161342,NA,Cluster 3  |  n = 1462,t2
20160504161347,NA,Cluster 2  |  n = 317,t2
20160504161350,NA,Cluster 3  |  n = 1462,t2
20160504161351,NA,Cluster 3  |  n = 1462,t2
20160504161353,NA,Cluster 1  |  n = 1424,t2
20160504161370,NA,Cluster 3  |  n = 1462,t2
20160504161374,NA,Cluster 3  |  n = 1462,t2
20160504161383,NA,Cluster 1  |  n = 1424,t2
20160504161405,NA,Cluster 1  |  n = 1424,t2
20160504161407,NA,Cluster 3  |  n = 1462,t2
20160504161408,NA,Cluster 3  |  n = 1462,t2
20160504161410,NA,Cluster 3  |  n = 1462,t2
20160504161414,NA,Cluster 3  |  n = 1462,t2
20160504161416,NA,Cluster 3  |  n = 1462,t2
20160504161431,NA,Cluster 1  |  n = 1424,t2
20160504161443,NA,Cluster 1  |  n = 1424,t2
20160504161444,NA,Cluster 1  |  n = 1424,t2
20160504161445,NA,Cluster 3  |  n = 1462,t2
20160504161447,NA,Cluster 3  |  n = 1462,t2
20160504161459,NA,Cluster 3  |  n = 1462,t2
20160504161465,NA,Cluster 2  |  n = 317,t2
20160504161468,NA,Cluster 2  |  n = 317,t2
20160504161497,NA,Cluster 1  |  n = 1424,t2
20160504161516,NA,Cluster 3  |  n = 1462,t2
20160504161522,NA,Cluster 1  |  n = 1424,t2
20160504161526,NA,Cluster 3  |  n = 1462,t2
20160504161530,NA,Cluster 3  |  n = 1462,t2
20160504161538,NA,Cluster 3  |  n = 1462,t2
20160504161555,NA,Cluster 3  |  n = 1462,t2
20160504161564,NA,Cluster 1  |  n = 1424,t2
20160504161583,NA,Cluster 3  |  n = 1462,t2
20160504161584,NA,Cluster 2  |  n = 317,t2
20160504161585,NA,Cluster 1  |  n = 1424,t2
20160504161599,NA,Cluster 2  |  n = 317,t2
20160504161600,NA,Cluster 1  |  n = 1424,t2
20160504161605,NA,Cluster 1  |  n = 1424,t2
20160504161606,NA,Cluster 1  |  n = 1424,t2
20160504161607,NA,Cluster 1  |  n = 1424,t2
20160504161627,NA,Cluster 3  |  n = 1462,t2
20160504161630,NA,Cluster 1  |  n = 1424,t2
20160504161631,NA,Cluster 3  |  n = 1462,t2
20160504161646,NA,Cluster 1  |  n = 1424,t2
20160504161651,NA,Cluster 1  |  n = 1424,t2
20160504161656,NA,Cluster 1  |  n = 1424,t2
20160504161671,NA,Cluster 1  |  n = 1424,t2
20160504161681,NA,Cluster 1  |  n = 1424,t2
20160504161697,NA,Cluster 1  |  n = 1424,t2
20160504161701,NA,Cluster 1  |  n = 1424,t2
20160504161710,NA,Cluster 3  |  n = 1462,t2
20160504161712,NA,Cluster 3  |  n = 1462,t2
20160504161715,NA,Cluster 2  |  n = 317,t2
20160504161724,NA,Cluster 2  |  n = 317,t2
20160504161725,NA,Cluster 1  |  n = 1424,t2
20160504161742,NA,Cluster 2  |  n = 317,t2
20160504161743,NA,Cluster 3  |  n = 1462,t2
20160504161746,NA,Cluster 3  |  n = 1462,t2
20160504161751,NA,Cluster 1  |  n = 1424,t2
20160504161754,NA,Cluster 1  |  n = 1424,t2
20160504161784,NA,Cluster 3  |  n = 1462,t2
20160504161792,NA,Cluster 1  |  n = 1424,t2
20160504161793,NA,Cluster 1  |  n = 1424,t2
20160504161794,NA,Cluster 1  |  n = 1424,t2
20160504161796,NA,Cluster 3  |  n = 1462,t2
20160504161812,NA,Cluster 3  |  n = 1462,t2
20160504161814,NA,Cluster 1  |  n = 1424,t2
20160504161868,NA,Cluster 1  |  n = 1424,t2
20160504161878,NA,Cluster 3  |  n = 1462,t2
20160504161881,NA,Cluster 1  |  n = 1424,t2
20160504161886,NA,Cluster 1  |  n = 1424,t2
20160504161899,NA,Cluster 1  |  n = 1424,t2
20160504161904,NA,Cluster 2  |  n = 317,t2
20160504161914,NA,Cluster 1  |  n = 1424,t2
20160504161918,NA,Cluster 3  |  n = 1462,t2
20160504161919,NA,Cluster 1  |  n = 1424,t2
20160504161920,NA,Cluster 1  |  n = 1424,t2
20160504161924,NA,Cluster 1  |  n = 1424,t2
20160504161931,NA,Cluster 3  |  n = 1462,t2
20160504161946,NA,Cluster 3  |  n = 1462,t2
20160504161951,NA,Cluster 3  |  n = 1462,t2
20160504161960,NA,Cluster 3  |  n = 1462,t2
20160504161963,NA,Cluster 1  |  n = 1424,t2
20160504161971,NA,Cluster 3  |  n = 1462,t2
20160504161980,NA,Cluster 1  |  n = 1424,t2
20160504161983,NA,Cluster 3  |  n = 1462,t2
20160504161990,NA,Cluster 3  |  n = 1462,t2
20160504161998,NA,Cluster 3  |  n = 1462,t2
20160504162017,NA,Cluster 3  |  n = 1462,t2
20160504162023,NA,Cluster 1  |  n = 1424,t2
20160504162027,NA,Cluster 3  |  n = 1462,t2
20160504162030,NA,Cluster 1  |  n = 1424,t2
20160504162031,NA,Cluster 1  |  n = 1424,t2
20160504162033,NA,Cluster 3  |  n = 1462,t2
20160504162042,NA,Cluster 2  |  n = 317,t2
20160504162052,NA,Cluster 1  |  n = 1424,t2
20160504162055,NA,Cluster 1  |  n = 1424,t2
20160504162065,NA,Cluster 3  |  n = 1462,t2
20160504162072,NA,Cluster 1  |  n = 1424,t2
20160504162079,NA,Cluster 1  |  n = 1424,t2
20160504162086,NA,Cluster 3  |  n = 1462,t2
20160504162100,NA,Cluster 1  |  n = 1424,t2
20160504162106,NA,Cluster 3  |  n = 1462,t2
20160504162109,NA,Cluster 1  |  n = 1424,t2
20160504162127,NA,Cluster 1  |  n = 1424,t2
20160504162138,NA,Cluster 1  |  n = 1424,t2
20160504162149,NA,Cluster 1  |  n = 1424,t2
20160504162167,NA,Cluster 3  |  n = 1462,t2
20160504162170,NA,Cluster 3  |  n = 1462,t2
20160504162175,NA,Cluster 1  |  n = 1424,t2
20160504162176,NA,Cluster 3  |  n = 1462,t2
20160504162181,NA,Cluster 3  |  n = 1462,t2
20160504162183,NA,Cluster 3  |  n = 1462,t2
20160504162188,NA,Cluster 1  |  n = 1424,t2
20160504162197,NA,Cluster 3  |  n = 1462,t2
20160504162202,NA,Cluster 1  |  n = 1424,t2
20160504162212,NA,Cluster 3  |  n = 1462,t2
20160504162216,NA,Cluster 3  |  n = 1462,t2
20160504162224,NA,Cluster 1  |  n = 1424,t2
20160504162230,NA,Cluster 3  |  n = 1462,t2
20160504162250,NA,Cluster 3  |  n = 1462,t2
20160504162259,NA,Cluster 3  |  n = 1462,t2
20160504162267,NA,Cluster 1  |  n = 1424,t2
20160504162285,NA,Cluster 3  |  n = 1462,t2
20160504162288,NA,Cluster 3  |  n = 1462,t2
20160504162294,NA,Cluster 2  |  n = 317,t2
20160504162313,NA,Cluster 3  |  n = 1462,t2
20160504162324,NA,Cluster 1  |  n = 1424,t2
20160504162329,NA,Cluster 3  |  n = 1462,t2
20160504162357,NA,Cluster 1  |  n = 1424,t2
20160504162381,NA,Cluster 1  |  n = 1424,t2
20160504162385,NA,Cluster 1  |  n = 1424,t2
20160504162389,NA,Cluster 3  |  n = 1462,t2
20160504162393,NA,Cluster 3  |  n = 1462,t2
20160504162396,NA,Cluster 3  |  n = 1462,t2
20160504162400,NA,Cluster 3  |  n = 1462,t2
20160504162410,NA,Cluster 1  |  n = 1424,t2
20160504162414,NA,Cluster 1  |  n = 1424,t2
20160504162416,NA,Cluster 3  |  n = 1462,t2
20160504162422,NA,Cluster 1  |  n = 1424,t2
20160504162423,NA,Cluster 1  |  n = 1424,t2
20160504162428,NA,Cluster 1  |  n = 1424,t2
20160504162430,NA,Cluster 1  |  n = 1424,t2
20160504162434,NA,Cluster 1  |  n = 1424,t2
20160504162442,NA,Cluster 3  |  n = 1462,t2
20160504162446,NA,Cluster 1  |  n = 1424,t2
20160504162460,NA,Cluster 1  |  n = 1424,t2
20160504162461,NA,Cluster 1  |  n = 1424,t2
20160504162467,NA,Cluster 1  |  n = 1424,t2
20160504162475,NA,Cluster 1  |  n = 1424,t2
20160504162480,NA,Cluster 1  |  n = 1424,t2
20160504162481,NA,Cluster 1  |  n = 1424,t2
20160504162488,NA,Cluster 1  |  n = 1424,t2
20160504162489,NA,Cluster 3  |  n = 1462,t2
20160504162493,NA,Cluster 3  |  n = 1462,t2
20160504162495,NA,Cluster 3  |  n = 1462,t2
20160504162498,NA,Cluster 3  |  n = 1462,t2
20160504162505,NA,Cluster 3  |  n = 1462,t2
20160504162508,NA,Cluster 1  |  n = 1424,t2
20160504162513,NA,Cluster 3  |  n = 1462,t2
20160504162517,NA,Cluster 3  |  n = 1462,t2
20160504162524,NA,Cluster 1  |  n = 1424,t2
20160504162528,NA,Cluster 1  |  n = 1424,t2
20160504162531,NA,Cluster 1  |  n = 1424,t2
20160504162533,NA,Cluster 1  |  n = 1424,t2
20160505160011,NA,Cluster 3  |  n = 1462,t2
20160505160038,NA,Cluster 3  |  n = 1462,t2
20160505160041,NA,Cluster 3  |  n = 1462,t2
20160505160058,NA,Cluster 3  |  n = 1462,t2
20160505160506,NA,Cluster 2  |  n = 317,t2
20160505160538,NA,Cluster 1  |  n = 1424,t2
20160505160608,NA,Cluster 3  |  n = 1462,t2
20160505160610,NA,Cluster 1  |  n = 1424,t2
20160505160619,NA,Cluster 1  |  n = 1424,t2
20160505160624,NA,Cluster 3  |  n = 1462,t2
20160505160767,NA,Cluster 3  |  n = 1462,t2
20160505160866,NA,Cluster 3  |  n = 1462,t2
20160505160880,NA,Cluster 3  |  n = 1462,t2
20160505160916,NA,Cluster 1  |  n = 1424,t2
20160505160946,NA,Cluster 3  |  n = 1462,t2
20160505161013,NA,Cluster 2  |  n = 317,t2
20160505161020,NA,Cluster 3  |  n = 1462,t2
20160505161025,NA,Cluster 1  |  n = 1424,t2
20160505161031,NA,Cluster 1  |  n = 1424,t2
20160505161035,NA,Cluster 1  |  n = 1424,t2
20160505161037,NA,Cluster 3  |  n = 1462,t2
20160505161098,NA,Cluster 3  |  n = 1462,t2
20160505161100,NA,Cluster 1  |  n = 1424,t2
20160505161125,NA,Cluster 2  |  n = 317,t2
20160505161134,NA,Cluster 3  |  n = 1462,t2
20160505161136,NA,Cluster 1  |  n = 1424,t2
20160505161143,NA,Cluster 3  |  n = 1462,t2
20160505161151,NA,Cluster 3  |  n = 1462,t2
20160505161167,NA,Cluster 1  |  n = 1424,t2
20160505161196,NA,Cluster 3  |  n = 1462,t2
20160505161215,NA,Cluster 1  |  n = 1424,t2
20160505161252,NA,Cluster 3  |  n = 1462,t2
20160505161277,NA,Cluster 1  |  n = 1424,t2
20160505161295,NA,Cluster 1  |  n = 1424,t2
20160505161380,NA,Cluster 1  |  n = 1424,t2
20160505161392,NA,Cluster 1  |  n = 1424,t2
20160505161400,NA,Cluster 3  |  n = 1462,t2
20160505161403,NA,Cluster 1  |  n = 1424,t2
20160505161439,NA,Cluster 3  |  n = 1462,t2
20160505161466,NA,Cluster 1  |  n = 1424,t2
20160505161476,NA,Cluster 2  |  n = 317,t2
20160505161478,NA,Cluster 1  |  n = 1424,t2
20160505161530,NA,Cluster 3  |  n = 1462,t2
20160505161532,NA,Cluster 3  |  n = 1462,t2
20160505161587,NA,Cluster 3  |  n = 1462,t2
20160505161624,NA,Cluster 3  |  n = 1462,t2
20160505161701,NA,Cluster 1  |  n = 1424,t2
20160505161708,NA,Cluster 3  |  n = 1462,t2
20160505161733,NA,Cluster 3  |  n = 1462,t2
20160505161827,NA,Cluster 1  |  n = 1424,t2
20160505161859,NA,Cluster 2  |  n = 317,t2
20160505161976,NA,Cluster 3  |  n = 1462,t2
20160505162066,NA,Cluster 2  |  n = 317,t2
20160505162078,NA,Cluster 3  |  n = 1462,t2
20160505162106,NA,Cluster 3  |  n = 1462,t2
20160505162201,NA,Cluster 1  |  n = 1424,t2
20160505162223,NA,Cluster 1  |  n = 1424,t2
20160505162233,NA,Cluster 1  |  n = 1424,t2
20160505162256,NA,Cluster 1  |  n = 1424,t2
20160505162287,NA,Cluster 3  |  n = 1462,t2
20160505162407,NA,Cluster 3  |  n = 1462,t2
20160505162429,NA,Cluster 3  |  n = 1462,t2
20160603160018,NA,Cluster 2  |  n = 317,t2
20160603160574,NA,Cluster 3  |  n = 1462,t2
20160603160925,NA,Cluster 3  |  n = 1462,t2
20160603161652,NA,Cluster 1  |  n = 1424,t2
20160603162082,NA,Cluster 1  |  n = 1424,t2
20160603162150,NA,Cluster 3  |  n = 1462,t2
20160603162357,NA,Cluster 1  |  n = 1424,t2
20160603162440,NA,Cluster 1  |  n = 1424,t2
20160604160002,NA,Cluster 2  |  n = 317,t2
20160604160548,NA,Cluster 2  |  n = 317,t2
20160604160551,NA,Cluster 2  |  n = 317,t2
20160604160570,NA,Cluster 1  |  n = 1424,t2
20160604160574,NA,Cluster 2  |  n = 317,t2
20160604160582,NA,Cluster 1  |  n = 1424,t2
20160604160618,NA,Cluster 1  |  n = 1424,t2
20160604160625,NA,Cluster 2  |  n = 317,t2
20160604160674,NA,Cluster 1  |  n = 1424,t2
20160604160703,NA,Cluster 1  |  n = 1424,t2
20160604160736,NA,Cluster 3  |  n = 1462,t2
20160604160764,NA,Cluster 3  |  n = 1462,t2
20160604160830,NA,Cluster 3  |  n = 1462,t2
20160604160847,NA,Cluster 1  |  n = 1424,t2
20160604161014,NA,Cluster 3  |  n = 1462,t2
20160604161044,NA,Cluster 1  |  n = 1424,t2
20160604161078,NA,Cluster 1  |  n = 1424,t2
20160604161087,NA,Cluster 1  |  n = 1424,t2
20160604161255,NA,Cluster 3  |  n = 1462,t2
20160604161269,NA,Cluster 1  |  n = 1424,t2
20160604161344,NA,Cluster 3  |  n = 1462,t2
20160604161364,NA,Cluster 3  |  n = 1462,t2
20160604161379,NA,Cluster 2  |  n = 317,t2
20160604161413,NA,Cluster 3  |  n = 1462,t2
20160604161477,NA,Cluster 1  |  n = 1424,t2
20160604161487,NA,Cluster 3  |  n = 1462,t2
20160604161775,NA,Cluster 1  |  n = 1424,t2
20160604161780,NA,Cluster 2  |  n = 317,t2
20160604161827,NA,Cluster 3  |  n = 1462,t2
20160604161883,NA,Cluster 1  |  n = 1424,t2
20160604161892,NA,Cluster 3  |  n = 1462,t2
20160604161917,NA,Cluster 3  |  n = 1462,t2
20160604161925,NA,Cluster 1  |  n = 1424,t2
20160604161927,NA,Cluster 1  |  n = 1424,t2
20160604161933,NA,Cluster 1  |  n = 1424,t2
20160604161954,NA,Cluster 3  |  n = 1462,t2
20160604161961,NA,Cluster 1  |  n = 1424,t2
20160604161987,NA,Cluster 1  |  n = 1424,t2
20160604162002,NA,Cluster 1  |  n = 1424,t2
20160604162021,NA,Cluster 3  |  n = 1462,t2
20160604162024,NA,Cluster 3  |  n = 1462,t2
20160604162089,NA,Cluster 1  |  n = 1424,t2
20160604162139,NA,Cluster 1  |  n = 1424,t2
20160604162245,NA,Cluster 3  |  n = 1462,t2
20160604162251,NA,Cluster 3  |  n = 1462,t2
20160604162253,NA,Cluster 3  |  n = 1462,t2
20160604162342,NA,Cluster 1  |  n = 1424,t2
20160604162345,NA,Cluster 1  |  n = 1424,t2
20160604162402,NA,Cluster 1  |  n = 1424,t2
20160604162436,NA,Cluster 3  |  n = 1462,t2
20160604162438,NA,Cluster 3  |  n = 1462,t2
20160604162502,NA,Cluster 1  |  n = 1424,t2
20160604162534,NA,Cluster 1  |  n = 1424,t2
20160605160006,NA,Cluster 2  |  n = 317,t2
20160605160007,NA,Cluster 1  |  n = 1424,t2
20160605160015,NA,Cluster 1  |  n = 1424,t2
20160605160016,NA,Cluster 3  |  n = 1462,t2
20160605160019,NA,Cluster 2  |  n = 317,t2
20160605160020,NA,Cluster 3  |  n = 1462,t2
20160605160025,NA,Cluster 3  |  n = 1462,t2
20160605160059,NA,Cluster 3  |  n = 1462,t2
20160605160076,NA,Cluster 1  |  n = 1424,t2
20160605160080,NA,Cluster 1  |  n = 1424,t2
20160605160092,NA,Cluster 3  |  n = 1462,t2
20160605160111,NA,Cluster 3  |  n = 1462,t2
20160605160113,NA,Cluster 1  |  n = 1424,t2
20160605160118,NA,Cluster 1  |  n = 1424,t2
20160605160123,NA,Cluster 1  |  n = 1424,t2
20160605160511,NA,Cluster 3  |  n = 1462,t2
20160605160512,NA,Cluster 3  |  n = 1462,t2
20160605160515,NA,Cluster 1  |  n = 1424,t2
20160605160523,NA,Cluster 1  |  n = 1424,t2
20160605160524,NA,Cluster 1  |  n = 1424,t2
20160605160525,NA,Cluster 1  |  n = 1424,t2
20160605160526,NA,Cluster 3  |  n = 1462,t2
20160605160529,NA,Cluster 3  |  n = 1462,t2
20160605160534,NA,Cluster 1  |  n = 1424,t2
20160605160544,NA,Cluster 3  |  n = 1462,t2
20160605160549,NA,Cluster 3  |  n = 1462,t2
20160605160554,NA,Cluster 3  |  n = 1462,t2
20160605160559,NA,Cluster 3  |  n = 1462,t2
20160605160568,NA,Cluster 1  |  n = 1424,t2
20160605160577,NA,Cluster 3  |  n = 1462,t2
20160605160585,NA,Cluster 1  |  n = 1424,t2
20160605160586,NA,Cluster 1  |  n = 1424,t2
20160605160594,NA,Cluster 3  |  n = 1462,t2
20160605160602,NA,Cluster 1  |  n = 1424,t2
20160605160604,NA,Cluster 3  |  n = 1462,t2
20160605160606,NA,Cluster 3  |  n = 1462,t2
20160605160617,NA,Cluster 1  |  n = 1424,t2
20160605160623,NA,Cluster 1  |  n = 1424,t2
20160605160637,NA,Cluster 1  |  n = 1424,t2
20160605160647,NA,Cluster 1  |  n = 1424,t2
20160605160657,NA,Cluster 3  |  n = 1462,t2
20160605160674,NA,Cluster 1  |  n = 1424,t2
20160605160678,NA,Cluster 1  |  n = 1424,t2
20160605160680,NA,Cluster 1  |  n = 1424,t2
20160605160692,NA,Cluster 1  |  n = 1424,t2
20160605160700,NA,Cluster 2  |  n = 317,t2
20160605160715,NA,Cluster 1  |  n = 1424,t2
20160605160719,NA,Cluster 1  |  n = 1424,t2
20160605160725,NA,Cluster 1  |  n = 1424,t2
20160605160730,NA,Cluster 1  |  n = 1424,t2
20160605160731,NA,Cluster 1  |  n = 1424,t2
20160605160736,NA,Cluster 3  |  n = 1462,t2
20160605160748,NA,Cluster 1  |  n = 1424,t2
20160605160765,NA,Cluster 1  |  n = 1424,t2
20160605160771,NA,Cluster 1  |  n = 1424,t2
20160605160772,NA,Cluster 1  |  n = 1424,t2
20160605160773,NA,Cluster 1  |  n = 1424,t2
20160605160776,NA,Cluster 3  |  n = 1462,t2
20160605160784,NA,Cluster 2  |  n = 317,t2
20160605160811,NA,Cluster 1  |  n = 1424,t2
20160605160812,NA,Cluster 1  |  n = 1424,t2
20160605160819,NA,Cluster 3  |  n = 1462,t2
20160605160830,NA,Cluster 3  |  n = 1462,t2
20160605160831,NA,Cluster 1  |  n = 1424,t2
20160605160839,NA,Cluster 1  |  n = 1424,t2
20160605160842,NA,Cluster 3  |  n = 1462,t2
20160605160850,NA,Cluster 3  |  n = 1462,t2
20160605160859,NA,Cluster 1  |  n = 1424,t2
20160605160868,NA,Cluster 1  |  n = 1424,t2
20160605160875,NA,Cluster 3  |  n = 1462,t2
20160605160879,NA,Cluster 3  |  n = 1462,t2
20160605160883,NA,Cluster 1  |  n = 1424,t2
20160605160891,NA,Cluster 1  |  n = 1424,t2
20160605160892,NA,Cluster 3  |  n = 1462,t2
20160605160901,NA,Cluster 3  |  n = 1462,t2
20160605160913,NA,Cluster 3  |  n = 1462,t2
20160605160939,NA,Cluster 3  |  n = 1462,t2
20160605160940,NA,Cluster 1  |  n = 1424,t2
20160605160944,NA,Cluster 3  |  n = 1462,t2
20160605160949,NA,Cluster 1  |  n = 1424,t2
20160605160950,NA,Cluster 1  |  n = 1424,t2
20160605160960,NA,Cluster 1  |  n = 1424,t2
20160605160969,NA,Cluster 3  |  n = 1462,t2
20160605160971,NA,Cluster 1  |  n = 1424,t2
20160605160979,NA,Cluster 3  |  n = 1462,t2
20160605160981,NA,Cluster 1  |  n = 1424,t2
20160605160983,NA,Cluster 1  |  n = 1424,t2
20160605160987,NA,Cluster 3  |  n = 1462,t2
20160605160996,NA,Cluster 2  |  n = 317,t2
20160605161001,NA,Cluster 1  |  n = 1424,t2
20160605161008,NA,Cluster 3  |  n = 1462,t2
20160605161022,NA,Cluster 3  |  n = 1462,t2
20160605161023,NA,Cluster 1  |  n = 1424,t2
20160605161030,NA,Cluster 2  |  n = 317,t2
20160605161032,NA,Cluster 2  |  n = 317,t2
20160605161036,NA,Cluster 3  |  n = 1462,t2
20160605161039,NA,Cluster 3  |  n = 1462,t2
20160605161040,NA,Cluster 1  |  n = 1424,t2
20160605161043,NA,Cluster 1  |  n = 1424,t2
20160605161046,NA,Cluster 1  |  n = 1424,t2
20160605161048,NA,Cluster 3  |  n = 1462,t2
20160605161050,NA,Cluster 3  |  n = 1462,t2
20160605161054,NA,Cluster 1  |  n = 1424,t2
20160605161063,NA,Cluster 3  |  n = 1462,t2
20160605161067,NA,Cluster 3  |  n = 1462,t2
20160605161074,NA,Cluster 3  |  n = 1462,t2
20160605161075,NA,Cluster 2  |  n = 317,t2
20160605161090,NA,Cluster 3  |  n = 1462,t2
20160605161093,NA,Cluster 3  |  n = 1462,t2
20160605161099,NA,Cluster 3  |  n = 1462,t2
20160605161101,NA,Cluster 2  |  n = 317,t2
20160605161106,NA,Cluster 1  |  n = 1424,t2
20160605161113,NA,Cluster 1  |  n = 1424,t2
